ITEM_ID,TITLE,GENRES
1804288905,"Promise, The (Versprechen, Das) (1995)",Drama|Romance
1800260136,Mrs. Winterbourne (1996),Comedy|Romance
1800342637,Solo (1996),Action|Sci-Fi|Thriller
1800254747,"Substitute, The (1996)",Action|Crime|Drama
1800229942,True Crime (1996),Mystery|Thriller
1800263638,Feeling Minnesota (1996),Drama|Romance
1800245369,Angus (1995),Comedy
1800246048,Daens (1992),Drama
1800246006,Faces (1968),Drama
1800342475,Boys (1996),Drama
1800026010,"Quest, The (1996)",Action|Adventure
1800260525,Sunset Park (1996),Drama
1800254958,Mulholland Falls (1996),Crime|Drama|Thriller
1800256362,"Truth About Cats & Dogs, The (1996)",Comedy|Romance
1800256744,Celtic Pride (1996),Comedy
1800021786,Flipper (1996),Adventure|Children
1800220960,Of Love and Shadows (1994),Drama
1800264695,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama|Romance
1804536432,"Visitors, The (Visiteurs, Les) (1993)",Comedy|Fantasy|Sci-Fi
1800259411,Multiplicity (1996),Comedy
1800278242,Two Friends (1986),Drama
1800259259,"Craft, The (1996)",Drama|Fantasy|Horror|Thriller
1800258938,"Great White Hype, The (1996)",Comedy
1800258901,Last Dance (1996),Drama
1800260132,Cold Comfort Farm (1995),Comedy
1800258955,Heaven's Prisoners (1996),Crime|Thriller
1800259537,Original Gangstas (1996),Crime
1800026053,"Rock, The (1996)",Action|Adventure|Thriller
1800020903,Cemetery Man (Dellamorte Dellamore) (1994),Horror
1800258211,Twister (1996),Action|Adventure|Romance|Thriller
1800255867,Barb Wire (1996),Action|Sci-Fi
1800267066,Thinner (1996),Horror|Thriller
1800258858,Spy Hard (1996),Comedy
1800261234,"Stupids, The (1996)",Comedy
1802830008,"Arrival, The (1996)",Action|Sci-Fi|Thriller
1800059423,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
1800022076,Gold Diggers: The Secret of Bear Mountain (1995),Adventure|Children
1800085413,Kim (1950),Children|Drama
1800275327,Ashes of Time (Dung che sai duk) (1994),Drama
1800261005,"Phantom, The (1996)",Action|Adventure
1800260807,Striptease (1996),Comedy|Crime
1800310255,"Last of the High Kings, The (a.k.a. Summer Fling) (1996)",Comedy|Drama
1800263264,Jack (1996),Comedy|Drama
1800256656,I Shot Andy Warhol (1996),Drama
1800026459,Trainspotting (1996),Comedy|Crime|Drama
1800291406,'Til There Was You (1997),Drama|Romance
1800022581,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller
1800259854,Stealing Beauty (1996),Drama
1800263585,"Fan, The (1996)",Drama|Thriller
1800342627,"Hunchback of Notre Dame, The (1996)",Animation|Children|Drama|Musical|Romance
1800260787,"Cable Guy, The (1996)",Comedy|Thriller
1800022810,Kingpin (1996),Comedy
1800259036,Eraser (1996),Action|Drama|Thriller
1800025911,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi
1800020553,"I, the Worst of All (Yo, la peor de todas) (1990)",Drama
1800267191,Somebody to Love (1994),Drama
1800267628,Daylight (1996),Action|Adventure|Drama|Thriller
1800261521,"Frighteners, The (1996)",Comedy|Horror|Thriller
1800266491,Lone Star (1996),Drama|Mystery|Western
1800022212,Harriet the Spy (1996),Children|Comedy
1800261897,Phenomenon (1996),Drama|Romance
1800264757,Walking and Talking (1996),Comedy|Drama|Romance
1800262186,She's the One (1996),Comedy|Romance
1800261957,"Time to Kill, A (1996)",Drama|Thriller
1800020187,American Buffalo (1996),Crime|Drama
1800020112,Alaska (1996),Adventure|Children
1800261972,Fled (1996),Action|Adventure
1800259247,Kazaam (1996),Children|Comedy|Fantasy
1800022907,Larger Than Life (1996),Comedy
1800268978,Power 98 (1996),Action|Mystery|Thriller
1800263645,"Very Brady Sequel, A (1996)",Comedy
1800025129,"Adventures of Pinocchio, The (1996)",Adventure|Children
1800261916,Joe's Apartment (1996),Comedy|Fantasy|Musical
1800264832,"First Wives Club, The (1996)",Comedy
1800267501,Ransom (1996),Crime|Thriller
1800265585,High School High (1996),Comedy
1800259908,Phat Beach (1996),Comedy
1800264988,Foxfire (1996),Drama
1800262174,Chain Reaction (1996),Action|Adventure|Thriller
1800023320,Matilda (1996),Children|Comedy|Fantasy
1800265209,Emma (1996),Comedy|Drama|Romance
1800260882,"Crow: City of Angels, The (1996)",Action|Thriller
1800022386,House Arrest (1996),Children|Comedy
1800262717,Tales from the Crypt Presents: Bordello of Blood (1996),Comedy|Horror
1800269032,Flirt (1995),Drama
1800266112,"Spitfire Grill, The (1996)",Drama
1800263060,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller
1800020493,Basquiat (1996),Drama
1800261928,Tin Cup (1996),Comedy|Drama|Romance
1800071079,"Godfather, The (1972)",Crime|Drama
1800263094,"Maybe, Maybe Not (Bewegte Mann, Der) (1994)",Comedy
1800263395,Manny & Lo (1996),Drama
1800020734,Bound (1996),Crime|Drama|Romance|Thriller
1800261950,Carpool (1996),Comedy|Crime
1800263462,Kansas City (1996),Crime|Drama|Musical|Thriller
1800279802,Gone Fishin' (1997),Comedy
1800262344,Killer: A Journal of Murder (1995),Crime|Drama
1800263579,Girls Town (1996),Comedy|Drama
1800026046,"Relic, The (1997)",Horror|Thriller
1800261212,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller
1800263237,First Kid (1996),Children|Comedy
1800263473,"Trigger Effect, The (1996)",Drama|Thriller
1800263884,Bogus (1996),Children|Drama|Fantasy
1800264356,Bulletproof (1996),Action|Comedy|Crime
1800254903,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),Horror|Thriller
1800018591,Twelfth Night (1996),Comedy|Drama|Romance
1800266597,Mother Night (1996),Drama
1800256953,Wild Reeds (Les roseaux sauvages) (1994),Drama
1800106078,"Philadelphia Story, The (1940)",Comedy|Drama|Romance
1800117946,Singin' in the Rain (1952),Comedy|Musical|Romance
1800340810,"American in Paris, An (1951)",Musical|Romance
1800068665,Funny Face (1957),Comedy|Musical
1800040961,Breakfast at Tiffany's (1961),Drama|Romance
1800131906,Vertigo (1958),Drama|Mystery|Romance|Thriller
1800110377,Rear Window (1954),Mystery|Thriller
1800082011,It Happened One Night (1934),Comedy|Romance
1800069385,Gaslight (1944),Drama|Thriller
1800069478,"Gay Divorcee, The (1934)",Comedy|Musical|Romance
1800101755,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller
1800028267,"Apartment, The (1960)",Comedy|Drama|Romance
1800024701,Some Like It Hot (1959),Comedy|Crime
1800046032,Charade (1963),Comedy|Crime|Mystery|Romance|Thriller
1800020867,Casablanca (1942),Drama|Romance
1800092481,"Maltese Falcon, The (1941)",Film-Noir|Mystery
1800098312,My Fair Lady (1964),Comedy|Drama|Musical|Romance
1800113629,Sabrina (1954),Comedy|Romance
1800112816,Roman Holiday (1953),Comedy|Drama|Romance
1800089374,"Little Princess, The (1939)",Children|Drama
1800094637,Meet Me in St. Louis (1944),Musical
1800019695,"Wizard of Oz, The (1939)",Adventure|Children|Fantasy|Musical
1800022089,Gone with the Wind (1939),Drama|Romance|War
1800098362,My Favorite Year (1982),Comedy
1800020981,Citizen Kane (1941),Drama|Mystery
1800340322,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
1800188265,Golden Earrings (1947),Adventure|Romance|War
1800340653,All About Eve (1950),Drama
1800110398,Rebecca (1940),Drama|Mystery|Romance|Thriller
1800101896,Notorious (1946),Film-Noir|Romance|Thriller
1800120201,Spellbound (1945),Mystery|Romance|Thriller
1800128030,To Catch a Thief (1955),Crime|Mystery|Romance|Thriller
1800064356,Father of the Bride (1950),Comedy
1800031708,"Band Wagon, The (1953)",Comedy|Musical
1800090943,Love in the Afternoon (1957),Comedy|Romance
1800070251,Gigi (1958),Musical
1800340506,"Adventures of Robin Hood, The (1938)",Action|Adventure|Romance
1800317291,"Mark of Zorro, The (1940)",Adventure
1800087417,Laura (1944),Crime|Film-Noir|Mystery
1800069894,"Ghost and Mrs. Muir, The (1947)",Drama|Fantasy|Romance
1800128589,Top Hat (1935),Comedy|Musical|Romance
1800098523,My Man Godfrey (1936),Comedy|Romance
1800070133,Giant (1956),Drama|Romance|Western
1800060604,East of Eden (1955),Drama
1800126692,"Thin Man, The (1934)",Comedy|Crime
1800076849,His Girl Friday (1940),Comedy|Romance
1804126129,Around the World in 80 Days (1956),Adventure|Comedy
1800082075,It's a Wonderful Life (1946),Children|Drama|Fantasy|Romance
1800097492,Mr. Smith Goes to Washington (1939),Drama
1800041499,Bringing Up Baby (1938),Comedy|Romance
1800340874,Angel and the Badman (1947),Romance|Western
1800340348,"39 Steps, The (1935)",Drama|Mystery|Thriller
1800100636,Night of the Living Dead (1968),Horror|Sci-Fi|Thriller
1800340539,"African Queen, The (1951)",Adventure|Comedy|Romance|War
1800045243,Cat on a Hot Tin Roof (1958),Drama
1800087276,"Last Time I Saw Paris, The (1954)",Drama
1800268878,Dangerous Ground (1997),Drama
1800021804,Fly Away Home (1996),Adventure|Children
1800022115,Grace of My Heart (1996),Comedy|Drama
1800264941,Maximum Risk (1996),Action|Adventure|Thriller
1800266255,Michael Collins (1996),Drama
1800265123,"Rich Man's Wife, The (1996)",Thriller
1800020619,Big Night (1996),Comedy|Drama
1800022920,Last Man Standing (1996),Action|Crime|Drama|Thriller
1800266602,Set It Off (1996),Action|Crime
1800263787,2 Days in the Valley (1996),Crime|Film-Noir
1800267564,Curdled (1996),Crime
1800266506,Extreme Measures (1996),Drama|Thriller
1800265715,"Glimmer Man, The (1996)",Action|Thriller
1800264036,D3: The Mighty Ducks (1996),Children|Comedy
1800265342,"Chamber, The (1996)",Drama
1800028388,"Apple Dumpling Gang, The (1975)",Children|Comedy|Western
1800062272,Escape to Witch Mountain (1975),Adventure|Children|Fantasy
1800090886,"Love Bug, The (1969)",Children|Comedy
1800076010,Herbie Rides Again (1974),Children|Comedy|Fantasy|Romance
1800102594,Old Yeller (1957),Children|Drama
1800104804,"Parent Trap, The (1961)",Children|Comedy|Romance
1800107066,Pollyanna (1960),Children|Comedy|Drama
1800187398,Homeward Bound: The Incredible Journey (1993),Adventure|Children|Drama
1800116393,"Shaggy Dog, The (1959)",Children|Comedy
1800124733,Swiss Family Robinson (1960),Adventure|Children
1800196307,Cool Runnings (1993),Comedy
1800221317,Angels in the Outfield (1994),Children|Comedy
1800047766,Cinderella (1950),Animation|Children|Fantasy|Musical|Romance
1800366752,Winnie the Pooh and the Blustery Day (1968),Animation|Children|Musical
1800127070,"Three Caballeros, The (1945)",Animation|Children|Musical
1800124781,"Sword in the Stone, The (1963)",Animation|Children|Fantasy|Musical
1800366070,So Dear to My Heart (1949),Children|Drama
1800159233,Robin Hood: Prince of Thieves (1991),Adventure|Drama
1800093913,Mary Poppins (1964),Children|Comedy|Fantasy|Musical
1800060243,Dumbo (1941),Animation|Children|Drama|Musical
1800105766,Pete's Dragon (1977),Adventure|Animation|Children|Musical
1800033580,Bedknobs and Broomsticks (1971),Adventure|Children|Musical
1800341479,Alice in Wonderland (1951),Adventure|Animation|Children|Fantasy|Musical
1800193940,"Fox and the Hound, The (1981)",Animation|Children|Drama
1800021909,Freeway (1996),Comedy|Crime|Drama|Thriller
1800119695,"Sound of Music, The (1965)",Musical|Romance
1800057265,Die Hard (1988),Action|Crime|Thriller
1800171102,"Lawnmower Man, The (1992)",Action|Horror|Sci-Fi|Thriller
1800265675,Secrets & Lies (1996),Drama
1800025098,That Thing You Do! (1996),Comedy|Drama
1800267267,To Gillian on Her 37th Birthday (1996),Drama|Romance
1800266145,Surviving Picasso (1996),Drama
1800417054,Love Is All There Is (1996),Comedy|Drama
1800020517,Beautiful Thing (1996),Drama|Romance
1800264849,"Long Kiss Goodnight, The (1996)",Action|Drama|Thriller
1802830366,"Ghost and the Darkness, The (1996)",Action|Adventure
1800023114,Looking for Richard (1996),Documentary|Drama
1800026484,Trees Lounge (1996),Drama
1800021987,Get on the Bus (1996),Drama
1800272228,Shadow Conspiracy (1997),Thriller
1800022729,Jude (1996),Drama
1804580258,Everyone Says I Love You (1996),Comedy|Musical|Romance
1800026869,William Shakespeare's Romeo + Juliet (1996),Drama|Romance
1800024981,Swingers (1996),Comedy|Drama
1800266274,Sleepers (1996),Thriller
1800266441,"Sunchaser, The (1996)",Drama
1800317768,Johns (1996),Drama
1800116455,Shall We Dance (1937),Comedy|Musical|Romance
1800053074,"Damsel in Distress, A (1937)",Comedy|Musical|Romance
1800341088,Crossfire (1947),Crime|Film-Noir
1800097843,"Murder, My Sweet (1944)",Crime|Film-Noir|Thriller
1800091573,Macao (1952),Adventure
1800118512,Sleeper (1973),Comedy|Sci-Fi
1800031688,Bananas (1971),Comedy|War
1800065666,"Fish Called Wanda, A (1988)",Comedy|Crime
1800096804,Monty Python's Life of Brian (1979),Comedy
1800131997,Victor/Victoria (1982),Comedy|Musical|Romance
1800043794,"Candidate, The (1972)",Drama
1800072849,"Great Race, The (1965)",Comedy|Musical
1800039901,Bonnie and Clyde (1967),Crime|Drama
1800255291,"Old Man and the Sea, The (1958)",Adventure|Drama
1800267705,Madame Butterfly (1995),Musical
1800021290,Dirty Dancing (1987),Drama|Musical|Romance
1800179562,Reservoir Dogs (1992),Crime|Mystery|Thriller
1800106663,Platoon (1986),Drama|War
1800134285,Weekend at Bernie's (1989),Comedy
1800173852,Basic Instinct (1992),Crime|Mystery|Thriller
1800156420,"Doors, The (1991)",Drama
1800183423,"Crying Game, The (1992)",Drama|Romance|Thriller
1800180950,Glengarry Glen Ross (1992),Drama
1800119579,Sophie's Choice (1982),Drama
1800060404,E.T. the Extra-Terrestrial (1982),Children|Drama|Sci-Fi
1800257824,"Search for One-eye Jimmy, The (1996)",Comedy
1800021161,Days of Thunder (1990),Action|Drama|Romance
1800128578,Top Gun (1986),Action|Romance
1800110458,Rebel Without a Cause (1955),Drama
1800123020,"Streetcar Named Desire, A (1951)",Drama
1800256738,Children of the Corn IV: The Gathering (1996),Horror
1800360582,Loser (1991),Comedy
1800285385,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),Documentary
1800342734,"Associate, The (1996)",Comedy
1800025501,"Funeral, The (1996)",Crime|Drama
1800268547,"People vs. Larry Flynt, The (1996)",Comedy|Drama
1800282303,Glory Daze (1995),Drama
1800102855,On Golden Pond (1981),Drama
1800111275,"Return of the Pink Panther, The (1975)",Comedy|Crime
1800161549,Drop Dead Fred (1991),Comedy|Fantasy
1800340431,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller
1800062205,Escape from New York (1981),Action|Adventure|Sci-Fi|Thriller
1800078893,"Howling, The (1980)",Horror|Mystery
1800270746,Jean de Florette (1986),Drama|Mystery
1800108162,Private Benjamin (1980),Comedy
1800096752,Monty Python and the Holy Grail (1975),Adventure|Comedy|Fantasy
1800296644,Hustler White (1996),Romance
1800026798,When We Were Kings (1996),Documentary
1800111139,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",Drama
1800113383,"Ruling Class, The (1972)",Comedy|Drama
1800266845,Mina Tannenbaum (1994),Drama
1800267496,Dear God (1996),Comedy
1800266439,Bad Moon (1996),Action|Adventure|Horror
1800180455,Bob Roberts (1992),Comedy
1802819572,"Cook the Thief His Wife & Her Lover, The (1989)",Comedy|Drama
1800177633,Delicatessen (1991),Comedy|Drama|Romance
1800180300,Enchanted April (1992),Drama|Romance
1800139261,Paths of Glory (1957),Drama|War
1800025557,"Grifters, The (1990)",Crime|Drama|Film-Noir
1800025462,"English Patient, The (1996)",Drama|Romance|War
1800098409,My Left Foot (1989),Drama
1800116225,"Sex, Lies, and Videotape (1989)",Drama
1800194096,Strictly Ballroom (1992),Comedy|Romance
1800103151,One Flew Over the Cuckoo's Nest (1975),Drama
1800131316,Cheech and Chong's Up in Smoke (1978),Comedy
1800061638,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
1800108021,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
1800024141,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure
1800020752,Brazil (1985),Fantasy|Sci-Fi
1800340649,Aliens (1986),Action|Adventure|Horror|Sci-Fi
1800340284,12 Angry Men (1957),Drama
1800087601,Lawrence of Arabia (1962),Adventure|Drama|War
1800048705,"Clockwork Orange, A (1971)",Crime|Drama|Sci-Fi|Thriller
1800128062,To Kill a Mockingbird (1962),Drama
1800028321,Apocalypse Now (1979),Action|Drama|War
1800111258,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi
1800126771,"Third Man, The (1949)",Film-Noir|Mystery|Thriller
1802821120,Goodfellas (1990),Crime|Drama
1800020133,Alien (1979),Horror|Sci-Fi
1800183637,Army of Darkness (1993),Action|Adventure|Comedy|Fantasy|Horror
1800354625,Ran (1985),Drama|War
1800108522,Psycho (1960),Crime|Horror
1800340965,"Blues Brothers, The (1980)",Action|Comedy|Musical
1802814933,"Godfather: Part II, The (1974)",Crime|Drama
1800068492,Full Metal Jacket (1987),Drama|War
1800141045,Henry V (1989),Action|Drama|Romance|War
1800362940,Amadeus (1984),Drama
1800109249,"Quiet Man, The (1952)",Drama|Romance
1800103039,Once Upon a Time in America (1984),Crime|Drama
1800109559,Raging Bull (1980),Drama
1800027973,Annie Hall (1977),Comedy|Romance
1800111838,"Right Stuff, The (1983)",Drama
1800122300,"Sting, The (1973)",Comedy|Crime
1800074753,Harold and Maude (1971),Comedy|Drama|Romance
1800164322,Trust (1990),Comedy|Drama|Romance
1800089951,Local Hero (1983),Comedy
1800026145,"Terminator, The (1984)",Action|Sci-Fi|Thriller
1800070872,Glory (1989),Drama|War
1800093038,Manhattan (1979),Comedy|Drama|Romance
1800148679,Miller's Crossing (1990),Crime|Drama|Film-Noir|Thriller
1800054624,Dead Poets Society (1989),Drama
1800072148,"Graduate, The (1967)",Comedy|Drama|Romance
1800026433,Touch of Evil (1958),Crime|Film-Noir|Thriller
1808476861,"Femme Nikita, La (Nikita) (1990)",Action|Crime|Romance|Thriller
1800041299,"Bridge on the River Kwai, The (1957)",Adventure|Drama|War
1802823058,8 1/2 (8½) (1963),Drama|Fantasy
1800020966,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
1800054358,"Day the Earth Stood Still, The (1951)",Drama|Sci-Fi|Thriller
1800129564,"Treasure of the Sierra Madre, The (1948)",Action|Adventure|Drama|Western
1800031298,Bad Taste (1987),Comedy|Horror|Sci-Fi
1800060100,Duck Soup (1933),Comedy|Musical|War
1800035258,Better Off Dead... (1985),Comedy|Romance
1800116994,"Shining, The (1980)",Horror
1800120902,Stand by Me (1986),Adventure|Drama
1800341253,M (1931),Crime|Film-Noir|Thriller
1800062697,Evil Dead II (Dead by Dawn) (1987),Action|Comedy|Fantasy|Horror
1800072614,"Great Escape, The (1963)",Action|Adventure|Drama|War
1800055909,"Deer Hunter, The (1978)",Drama|War
1800057873,Diva (1981),Action|Drama|Mystery|Romance|Thriller
1800184255,Groundhog Day (1993),Comedy|Fantasy|Romance
1800182364,Unforgiven (1992),Drama|Western
1800092995,"Manchurian Candidate, The (1962)",Crime|Thriller|War
1800145098,Pump Up the Volume (1990),Comedy|Drama
1800029049,Arsenic and Old Lace (1944),Comedy|Mystery|Thriller
1800030906,Back to the Future (1985),Adventure|Comedy|Sci-Fi
1800171038,Fried Green Tomatoes (1991),Comedy|Crime|Drama
1800105199,Patton (1970),Drama|War
1800059138,Down by Law (1986),Comedy|Drama|Film-Noir
1800161887,Akira (1988),Action|Adventure|Animation|Sci-Fi
1800076684,Highlander (1986),Action|Adventure|Fantasy
1800050522,Cool Hand Luke (1967),Drama
1800157278,Cyrano de Bergerac (1990),Comedy|Drama|Romance
1800137971,Young Frankenstein (1974),Comedy|Fantasy
1800174821,Night on Earth (1991),Comedy|Drama
1800072595,"Great Dictator, The (1940)",Comedy|Drama|War
1800156847,Fantasia (1940),Animation|Children|Fantasy|Musical
1800195741,High Noon (1952),Drama|Western
1800036285,"Big Sleep, The (1946)",Crime|Film-Noir|Mystery
1800075456,Heathers (1989),Comedy
1800119326,Somewhere in Time (1980),Drama|Romance
1800034299,Ben-Hur (1959),Action|Adventure|Drama
1800424013,This Is Spinal Tap (1984),Comedy
1800119237,Some Kind of Wonderful (1987),Drama|Romance
1800080788,Indiana Jones and the Last Crusade (1989),Action|Adventure
1800034007,Being There (1979),Comedy|Drama
1800069218,Gandhi (1982),Drama
1800130898,"Unbearable Lightness of Being, The (1988)",Drama
1800112959,"Room with a View, A (1986)",Drama|Romance
1800110305,Real Genius (1985),Comedy
1800365567,Pink Floyd: The Wall (1982),Drama|Musical
1800085350,"Killing Fields, The (1984)",Drama|War
1800098425,My Life as a Dog (Mitt liv som hund) (1985),Comedy|Drama
1800064784,Field of Dreams (1989),Children|Drama|Fantasy
1800025812,"Man Who Would Be King, The (1975)",Adventure|Drama
1800042778,Butch Cassidy and the Sundance Kid (1969),Action|Western
1800104877,"Paris, Texas (1984)",Drama|Romance
1800134855,When Harry Met Sally... (1989),Comedy|Romance
1800281428,Santa with Muscles (1996),Comedy
1800268246,Mad Dog Time (1996),Crime
1800269003,I'm Not Rappaport (1996),Comedy
1800402497,Blue Juice (1995),Comedy|Drama
1800174285,Alien³ (a.k.a. Alien 3) (1992),Action|Horror|Sci-Fi|Thriller
1800340823,"American Werewolf in London, An (1981)",Comedy|Horror|Thriller
1800169241,Amityville 1992: It's About Time (1992),Horror
1800340828,Amityville 3-D (1983),Horror
1800262308,Amityville: Dollhouse (1996),Horror
1800184154,Amityville: A New Generation (1993),Horror
1800139867,Amityville II: The Possession (1982),Horror
1800340831,"Amityville Horror, The (1979)",Drama|Horror|Mystery|Thriller
1800340829,"Amityville Curse, The (1990)",Horror
1802837267,April Fool's Day (1986),Horror
1800029900,Audrey Rose (1977),Horror
1800034048,"Believers, The (1987)",Horror|Thriller
1800025230,"Birds, The (1963)",Horror|Thriller
1802838070,"Blob, The (1958)",Horror|Sci-Fi
1800177445,Body Parts (1991),Horror|Thriller
1800181940,Dracula (Bram Stoker's Dracula) (1992),Fantasy|Horror|Romance|Thriller
1800041207,"Bride of Frankenstein, The (Bride of Frankenstein) (1935)",Drama|Horror|Sci-Fi
1800042644,Burnt Offerings (1976),Horror
1800178698,Candyman (1992),Horror|Thriller
1800168210,Cape Fear (1991),Thriller
1800043994,Cape Fear (1962),Crime|Drama|Thriller
1800044667,Carrie (1976),Drama|Fantasy|Horror|Thriller
1800045289,Cat People (1982),Drama|Fantasy|Horror
1802816835,"Nightmare on Elm Street, A (1984)",Horror|Thriller
1800101841,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",Horror
1800102800,"Omen, The (1976)",Horror|Mystery|Thriller
1807858516,Blood and Wine (Blood & Wine) (1996),Crime|Drama|Thriller
1800269631,Albino Alligator (1996),Crime|Thriller
1800268159,"Mirror Has Two Faces, The (1996)",Comedy|Drama|Romance
1800268471,Breaking the Waves (1996),Drama|Mystery
1800023715,Nightwatch (1997),Horror|Thriller
1800024791,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi|Thriller
1800024488,Shine (1996),Drama|Romance
1800359861,Sling Blade (1996),Drama
1800022700,Jingle All the Way (1996),Children|Comedy
1800265876,"Preacher's Wife, The (1996)",Drama
1800024227,Ridicule (1996),Drama
1800025371,"Crucible, The (1996)",Drama
1800019739,101 Dalmatians (1996),Adventure|Children|Comedy
1800141720,Die Hard 2 (1990),Action|Adventure|Thriller
1800024819,Star Trek: The Motion Picture (1979),Adventure|Sci-Fi
1800024823,Star Trek VI: The Undiscovered Country (1991),Action|Mystery|Sci-Fi
1800024806,Star Trek II: The Wrath of Khan (1982),Action|Adventure|Sci-Fi|Thriller
1800024813,Star Trek III: The Search for Spock (1984),Action|Adventure|Sci-Fi
1800024816,Star Trek IV: The Voyage Home (1986),Adventure|Comedy|Sci-Fi
1800174173,Batman Returns (1992),Action|Crime
1800137982,Young Guns (1988),Action|Comedy|Western
1800141715,Young Guns II (1990),Action|Western
1800072405,Grease (1978),Comedy|Musical|Romance
1800072446,Grease 2 (1982),Comedy|Musical|Romance
1800148683,Marked for Death (1990),Action|Drama
1800178989,Under Siege (1992),Action|Drama|Thriller
1800082735,Jaws (1975),Action|Horror
1800082750,Jaws 2 (1978),Horror|Thriller
1800082796,Jaws 3-D (1983),Action|Horror
1800268788,My Fellow Americans (1996),Comedy
1800023302,Mars Attacks! (1996),Action|Comedy|Sci-Fi
1800267649,Citizen Ruth (1996),Comedy|Drama
1800267910,Jerry Maguire (1996),Drama|Romance
1800024145,Raising Arizona (1987),Comedy
1800127966,Tin Men (1987),Comedy|Drama
1800177420,Sneakers (1992),Action|Comedy|Crime|Drama|Sci-Fi
1800267669,Bastard Out of Carolina (1996),Drama
1800268693,In Love and War (1996),Romance|War
1800267656,Marvin's Room (1996),Drama
1800022015,Ghosts of Mississippi (1996),Drama
1800023698,Night Falls on Manhattan (1996),Crime|Drama
1800020522,Beavis and Butt-Head Do America (1996),Adventure|Animation|Comedy|Crime
1800024381,Scream (1996),Comedy|Horror|Mystery|Thriller
1800341717,"Last of the Mohicans, The (1992)",Action|Romance|War|Western
1800420852,Michael (1996),Comedy|Drama|Fantasy|Romance
1800267788,"Evening Star, The (1996)",Comedy|Drama
1800022155,Hamlet (1996),Crime|Drama|Romance
1800282501,Some Mother's Son (1996),Drama
1800276059,Mother (1996),Comedy
1800272377,Evita (1996),Drama|Musical
1800267682,"Portrait of a Lady, The (1996)",Drama
1800262376,Walkabout (1971),Adventure|Drama
1800277397,Murder at 1600 (1997),Crime|Drama|Mystery|Thriller
1800270665,Fierce Creatures (1997),Comedy
1800026957,Zeus and Roxanne (1997),Children
1800342885,Turbulence (1997),Action|Thriller
1800278226,Underworld (1996),Comedy|Thriller
1800020586,Beverly Hills Ninja (1997),Action|Comedy
1808397624,Metro (1997),Action|Comedy|Crime|Drama|Thriller
1800263740,"Cement Garden, The (1993)",Drama
1800275050,Dante's Peak (1997),Action|Thriller
1800267769,Meet Wally Sparks (1997),Comedy
1800183213,Amos & Andrew (1993),Comedy
1800183737,Benny & Joon (1993),Comedy|Romance
1800284893,Prefontaine (1997),Drama
1800396096,Guantanamera (1994),Comedy
1800023330,McHale's Navy (1997),Comedy|War
1800275497,Kolya (Kolja) (1996),Comedy|Drama
1800269171,Gridlock'd (1997),Crime
1800026703,Waiting for Guffman (1996),Comedy
1800025187,"Beautician and the Beast, The (1997)",Comedy|Romance
1800275025,SubUrbia (1997),Comedy|Drama
1800270594,"Pest, The (1997)",Comedy
1800272771,Fools Rush In (1997),Comedy|Drama|Romance
1800026429,Touch (1997),Drama|Fantasy|Romance
1800272204,That Darn Cat (1997),Children|Comedy|Mystery
1800268955,Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997),Comedy
1800276934,That Old Feeling (1997),Comedy|Romance
1800023131,Lost Highway (1997),Crime|Drama|Fantasy|Film-Noir|Mystery|Romance
1800024262,Rosewood (1997),Action|Drama
1800021339,Donnie Brasco (1997),Crime|Drama
1800275003,Booty Call (1997),Comedy|Romance
1800284430,City of Industry (1997),Crime|Thriller
1802957910,Best Men (1997),Action|Comedy|Crime|Drama
1800278007,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),Children|Comedy
1800276699,Kama Sutra: A Tale of Love (1996),Romance
1800024095,Private Parts (1997),Comedy|Drama
1800023179,Love Jones (1997),Romance
1800279502,"Saint, The (1997)",Action|Romance|Sci-Fi|Thriller
1800270756,Smilla's Sense of Snow (1997),Drama|Thriller
1800284022,"Van, The (1996)",Comedy|Drama
1800022996,Liar Liar (1997),Comedy
1800024398,Selena (1997),Drama|Musical
1800275609,"Devil's Own, The (1997)",Action|Drama|Thriller
