USER_ID,ITEM_ID,TRANSACTION_VALUE
1261,1800353638,5
1261,1800276699,5
1261,1800244920,5
1261,1800020044,5
1261,1800024381,4
1261,1800018623,5
1261,1800023269,5
1261,1800026869,5
1261,1800026404,5
1261,1800134855,4
1261,1800243172,3
1261,1800251524,4
1261,1800110377,5
1261,1800229631,5
1261,1800018653,4
1261,1800254903,2
1261,1800191133,5
1261,1800238182,3
1261,1800378060,4
1261,1800139980,5
1261,1800019078,4
1261,1800258905,5
1261,1800367822,5
1261,1800020789,3
1262,1800072148,5
1262,1800105894,5
1262,1800243052,1
1262,1800035258,5
1262,1800041542,5
1267,1800076081,5
1267,1800296484,3
1267,1800340831,5
1267,1800307738,4
1267,1800025816,5
1267,1800296744,5
1267,1800065467,5
1267,1800181940,4
1267,1800300427,4
1267,1800243568,5
1267,1800044667,5
1267,1800119326,4
1267,1800022899,5
1267,1800054690,5
1267,1800261212,3
1267,1800265715,4
1267,1800018654,4
1267,1800018796,4
1267,1800073239,5
1267,1800168037,5
1267,1800018964,5
1267,1800227191,4
1267,1800353749,5
1267,1800024938,5
1267,1800020135,4
1267,1800236437,4
1267,1800019055,5
1267,1800189548,3
1267,1800059423,5
1267,1800348570,5
1267,1800023963,5
1267,1802957991,5
1267,1802817216,5
1267,1800025993,1
1267,1800178698,5
1267,1800177445,3
1267,1800091730,5
1267,1800161266,4
1267,1800112338,5
1267,1800266274,5
1267,1800024386,4
1267,1800246292,5
1267,1800020734,5
1267,1800218150,2
1267,1800084718,4
1267,1800295930,2
1267,1800084714,4
1267,1800180090,4
1267,1800062946,4
1267,1800183637,5
1267,1800367822,5
1267,1800068646,4
1267,1800124173,5
1267,1800075811,4
1267,1800019955,5
1267,1800021513,5
1267,1800026019,3
1267,1800371618,2
1267,1800071079,5
1267,1800020133,5
1267,1800019483,1
1267,1800340431,5
1267,1800121659,5
1267,1800258471,4
1267,1800340649,5
1267,1802831059,5
1267,1800025486,5
1267,1800343248,4
1267,1800025230,5
1267,1800353817,5
1267,1800080795,5
1267,1800021301,5
1267,1800225427,5
1267,1800161524,5
1267,1800222436,3
1267,1800025652,5
1267,1800024744,5
1267,1800334348,4
1267,1800059368,5
1267,1800256738,4
1267,1800082735,5
1267,1800142010,5
1267,1800143783,4
1267,1800353477,3
1267,1802814679,4
1267,1800244943,3
1267,1800078393,4
1267,1800023715,4
1267,1800090455,5
1267,1800071536,5
1267,1800024844,5
1267,1800019654,4
1267,1800165143,5
1267,1800116994,5
1267,1800022920,4
1267,1800258211,4
1267,1800194255,4
1267,1800243088,5
1267,1803453994,4
1267,1800025551,5
1267,1800304868,5
1267,1800247298,4
1267,1800182038,5
1271,1800236946,1
1271,1800163450,1
1271,1800073089,5
1271,1802821765,5
1271,1800020507,5
1273,1800111258,5
1273,1800217371,5
1273,1800379216,5
1273,1800020600,5
1273,1800061804,5
1276,1800340506,5
1276,1800424013,5
1276,1800340589,5
1276,1800026055,5
1276,1800019457,5
1276,1800108522,5
1276,1800340539,5
1276,1800019794,4
1276,1800018964,5
1276,1800131906,5
1278,1800029497,5
1278,1800024687,5
1278,1800340581,4
1278,1800340585,4
1278,1800344656,1
1278,1800254958,5
1278,1800037257,5
1278,1800135360,5
1279,1800023244,3
1279,1800142010,4
1279,1800142693,5
1279,1800066187,5
1279,1800066206,4
1279,1800367822,5
1282,1800024275,5
1282,1800257547,5
1282,1800107366,5
1282,1800340457,5
1282,1800222974,5
1282,1800243088,5
1282,1800354770,5
1282,1800245829,5
1282,1800322020,5
1282,1800257799,5
1282,1800018623,5
1282,1800353559,5
1282,1800256439,5
1283,1800024464,5
1283,1800248072,5
1283,1800093913,5
1283,1800060404,1
1283,1800019531,5
1283,1800018548,5
1283,1800224014,1
1283,1800202853,5
1283,1800185256,1
1283,1800353817,5
1283,1800019267,5
1283,1800033734,1
1283,1800420528,5
1283,1800228538,5
1283,1800019037,5
1283,1800353825,5
1283,1800419499,2
1283,1800155161,1
1287,1800129842,5
1287,1800183637,5
1287,1800090455,1
1287,1800021168,4
1289,1800019594,5
1289,1800127497,5
1289,1800059368,5
1289,1800071536,5
1289,1800102868,3
1289,1800020133,5
1289,1800161524,5
1292,1800020133,5
1292,1800026398,3
1292,1802814933,5
1292,1800019257,4
1292,1800340841,5
1292,1800296744,4
1292,1800071079,5
1292,1800020296,4
1292,1800111258,4
1292,1800061638,5
1292,1800217371,4
1292,1800379216,4
1293,1800353817,1
1293,1800026332,5
1293,1800023362,1
1293,1800018676,1
1297,1802834401,5
1297,1800068037,4
1297,1803242036,4
1297,1803242041,2
1297,1800367822,5
1297,1800116994,5
1297,1800074038,5
1297,1800254903,3
1297,1800074095,3
1297,1800074058,4
1299,1800019594,5
1299,1800087273,5
1299,1800049350,4
1299,1800108821,4
1299,1800022106,4
1299,1800027973,5
1299,1800085992,5
1299,1800019304,5
1299,1800019665,5
1299,1800072148,5
1299,1800205324,5
1299,1800109653,5
1299,1800037822,5
1299,1800223031,5
1299,1800103151,5
1299,1800022843,5
1299,1800112816,5
1299,1800054624,5
1299,1800071079,5
1300,1800030906,5
1300,1800019594,5
1300,1800217371,5
1300,1800353749,5
1300,1800155161,5
1306,1800244920,5
1306,1800205324,5
1306,1800087601,5
1306,1800023240,5
1306,1800135360,5
1306,1800071079,5
1306,1800552752,5
1306,1800039098,5
1306,1800022089,5
1306,1800092647,4
1306,1800026703,5
1306,1800095380,4
1306,1800361191,5
1306,1802838364,4
1306,1800019784,3
1306,1800020724,5
1306,1800103924,3
1306,1803470400,4
1306,1800108821,5
1306,1800217371,4
1306,1800106305,5
1306,1800057997,4
1312,1800127497,4
1312,1800059368,5
1312,1800068321,5
1312,1800026398,4
1312,1800080795,4
1312,1800121659,5
1312,1800080788,5
1312,1800024141,5
1312,1800026053,4
1312,1800026393,4
1312,1800019594,5
1312,1800202853,4
1313,1800247298,5
1313,1800026443,5
1313,1800019794,5
1313,1800182121,4
1313,1800182038,4
1313,1800216534,5
1313,1800156847,5
1313,1800021642,5
1313,1800232235,4
1318,1800419889,5
1318,1800045221,5
1318,1800019594,5
1318,1800420000,3
1318,1800019201,5
1318,1800025962,5
1318,1800026237,5
1318,1800026231,4
1318,1800060404,4
1318,1800019357,1
1318,1800121659,5
1318,1800018710,4
1320,1800257547,5
1320,1800019594,5
1320,1800353817,4
1320,1800019316,4
1320,1800354770,4
1320,1800245829,5
1320,1800205324,5
1320,1800359873,3
1320,1804580258,3
1320,1800249089,3
1320,1800025601,4
1320,1800019155,4
1320,1800018964,5
1320,1800235872,4
1320,1800353749,5
1320,1800344656,4
1320,1800022403,5
1320,1800023997,4
1320,1800018710,4
1320,1800367822,5
1326,1800026443,5
1326,1808405886,3
1326,1800353817,5
1326,1800161524,5
1326,1800216534,5
1326,1802761123,5
1326,1800060404,4
1326,1800202853,5
1326,1800026398,5
1326,1800353571,4
1326,1800019665,5
1326,1800121659,5
1326,1800155161,5
1329,1800367007,4
1329,1800360582,3
1329,1800422570,5
1329,1800023586,5
1329,1800024880,5
1330,1800025366,1
1330,1800174422,4
1330,1800238578,4
1330,1800019246,3
1330,1800361193,4
1330,1800019955,3
1330,1800025816,4
1330,1803242172,5
1330,1800242003,4
1330,1800267628,4
1330,1800021188,4
1330,1800060404,5
1330,1800020133,4
1330,1800124151,5
1330,1800202853,5
1330,1800354940,3
1330,1800228205,4
1330,1800290380,4
1330,1800020871,4
1330,1800020212,4
1330,1800285442,5
1330,1800112611,5
1330,1800169924,4
1330,1800353817,4
1330,1800020345,4
1330,1800105827,5
1330,1800214928,4
1330,1800022581,4
1330,1800080795,5
1330,1800161524,5
1330,1800185542,5
1330,1800340927,4
1330,1800420528,4
1330,1800025778,4
1330,1800026145,5
1330,1800074038,4
1330,1800073239,3
1330,1803248838,1
1330,1800193490,3
1330,1800018659,4
1330,1800353825,5
1330,1800353749,5
1330,1800082735,4
1330,1800222259,4
1330,1800018676,4
1330,1800215888,4
1330,1800024967,4
1330,1800212880,5
1330,1800244920,5
1330,1800080788,5
1330,1800205324,5
1330,1800174173,4
1330,1800024141,5
1330,1800341693,4
1330,1800088353,5
1330,1800019506,3
1330,1800182293,5
1330,1800360158,4
1330,1800019304,5
1330,1800210877,4
1330,1800135311,4
1330,1800023302,3
1330,1800023362,4
1330,1800019537,4
1330,1800026053,4
1330,1800018710,4
1330,1800116994,4
1330,1800181977,5
1330,1800259036,4
1330,1800022700,3
1330,1800148554,4
1330,1800071965,4
1330,1800024682,3
1330,1800258211,4
1330,1800238351,3
1330,1800057265,5
1330,1802761123,4
1330,1800020374,4
1330,1800238182,3
1330,1800283691,2
1330,1800350475,3
1330,1800139980,5
1330,1800295930,1
1330,1802816835,4
1330,1800022982,5
1330,1800082796,4
1330,1800367822,5
1330,1800018802,5
1331,1800090463,5
1331,1800148554,5
1331,1800065515,5
1331,1800352387,5
1332,1800022439,5
1332,1800019955,4
1332,1800352365,5
1332,1800235955,5
1332,1800420407,5
1332,1800283691,5
1332,1800019048,4
1332,1800022746,4
1332,1800232958,4
1332,1800019905,5
1333,1800267910,5
1333,1800021161,5
1333,1800256345,5
1333,1800191019,5
1334,1800023235,5
1334,1803242457,3
1334,1800379216,4
1334,1800161524,4
1335,1800026322,4
1335,1800259142,4
1335,1800354770,3
1335,1800243093,2
1335,1800183637,1
1335,1800019151,1
1335,1800019023,1
1338,1800128578,5
1338,1800267910,5
1338,1800021161,5
1338,1800182293,5
1338,1800109653,5
1338,1800023240,5
1338,1800049346,5
1338,1800018938,4
1338,1800112049,5
1338,1800191019,4
1344,1800026839,5
1344,1800353817,5
1344,1800025129,5
1344,1800248072,5
1344,1802832670,5
1346,1800019594,5
1346,1800023863,4
1346,1800022654,5
1346,1800018639,5
1346,1800243088,5
1346,1800245829,5
1346,1800033734,5
1346,1800174173,5
1346,1800253370,5
1346,1800037822,5
1346,1800025223,5
1346,1800018964,5
1346,1800222974,5
1346,1800026459,5
1346,1800019665,5
1346,1800226270,5
1346,1800233344,5
1346,1800256439,5
1347,1800360991,4
1347,1800340965,4
1347,1800080788,5
1347,1800205324,5
1347,1800024141,5
1347,1800060404,5
1347,1800202853,5
1347,1800019304,5
1347,1800048758,5
1347,1800121659,5
1347,1800023078,4
1347,1808405886,5
1347,1800169924,4
1347,1804328349,4
1347,1800022581,3
1347,1800080795,4
1347,1800023257,4
1347,1800034299,5
1347,1800025462,5
1347,1800331502,5
1347,1800228066,5
1347,1800148679,4
1347,1800025223,4
1347,1800020981,5
1347,1800027973,5
1347,1800379216,4
1347,1800026398,5
1347,1800209275,4
1347,1800353749,5
1347,1800305080,5
1347,1800082735,5
1347,1800256439,5
1349,1800253182,5
1349,1800211875,4
1349,1800062915,4
1349,1800068037,5
1349,1800353571,5
1349,1800353545,5
1354,1800019246,4
1354,1800361193,4
1354,1800183931,5
1354,1800018639,4
1354,1800084949,5
1354,1800340322,5
1354,1800028321,5
1354,1800018938,4
1354,1800030906,5
1354,1800202853,5
1354,1800381572,4
1354,1800019927,3
1354,1800344656,4
1354,1800290380,4
1354,1800195642,4
1354,1800341652,5
1354,1800022581,4
1354,1803470438,4
1354,1800018654,4
1354,1800359873,4
1354,1800025652,4
1354,1800201304,3
1354,1800020981,5
1354,1800018964,5
1354,1800035718,4
1354,1800353825,4
1354,1800353749,5
1354,1800082735,4
1354,1800026205,4
1354,1800109559,5
1354,1800072148,4
1354,1800018676,4
1354,1800233344,5
1354,1800059423,5
1354,1800073490,5
1354,1800026443,4
1354,1800024769,4
1354,1800018746,2
1354,1800212880,4
1354,1800042778,5
1354,1800020044,4
1354,1800022060,4
1354,1800104240,4
1354,1800021618,4
1354,1800253043,4
1354,1800243791,4
1354,1800020307,4
1354,1800023302,3
1354,1805535161,4
1354,1800267501,4
1354,1800103151,5
1354,1800341783,4
1354,1800197968,4
1354,1800019594,5
1354,1800361458,4
1354,1800254203,4
1354,1800255845,4
1354,1800072405,4
1354,1800054624,4
1354,1800247298,4
1354,1800020966,5
1354,1800217371,5
1354,1800026398,5
1354,1800131906,4
1355,1800310208,5
1355,1800253182,3
1355,1800018850,3
1355,1800024464,5
1355,1800019244,5
1355,1800018632,5
1355,1800024664,2
1355,1800353532,5
1355,1800420528,5
1355,1800245313,5
1355,1800421049,5
1355,1800018623,5
1355,1800352714,5
1355,1800227659,4
1355,1800018548,5
1355,1800022026,5
1355,1800259259,5
1355,1800022746,5
1355,1800018892,5
1355,1800354668,5
1355,1800215888,1
1355,1800018710,5
1356,1800353545,5
1356,1800025371,5
1356,1800104240,5
1356,1800420407,5
1359,1800313399,3
1359,1802834401,5
1359,1800296484,3
1359,1800261957,4
1359,1800025816,4
1359,1800019822,3
1359,1800354935,2
1359,1800019286,4
1359,1800109653,5
1359,1800242003,4
1359,1802837158,4
1359,1800018938,3
1359,1800322054,3
1359,1800181940,2
1359,1800300427,3
1359,1800019111,4
1359,1800242917,1
1359,1800022106,4
1359,1808406322,3
1359,1800022746,3
1359,1800212379,4
1359,1800195642,3
1359,1800019297,5
1359,1800019274,4
1359,1800020345,5
1359,1800127497,4
1359,1800214928,5
1359,1800350099,3
1359,1800022581,3
1359,1800020664,5
1359,1800023257,2
1359,1800018654,4
1359,1800341322,4
1359,1800201304,5
1359,1800019714,3
1359,1800352387,2
1359,1800035718,4
1359,1800018964,4
1359,1800353825,4
1359,1800096752,4
1359,1800353749,5
1359,1800230976,3
1359,1800026332,4
1359,1800168210,4
1359,1800024255,5
1359,1800249977,3
1359,1800256439,4
1359,1800026443,3
1359,1800260807,4
1359,1800019512,4
1359,1800201616,3
1359,1800019301,4
1359,1800263638,3
1359,1800350597,4
1359,1800024141,5
1359,1800120663,4
1359,1800019929,4
1359,1800024095,4
1359,1800025911,3
1359,1800227659,3
1359,1800155580,3
1359,1800070872,5
1359,1800020307,4
1359,1800219588,3
1359,1800026404,4
1359,1800250043,5
1359,1800019214,4
1359,1800023302,2
1359,1800249529,5
1359,1800025098,3
1359,1800267501,4
1359,1800161266,4
1359,1800026423,3
1359,1800419889,3
1359,1800259036,4
1359,1800019594,5
1359,1800238351,2
1359,1800279502,5
1359,1800249512,4
1359,1800022229,3
1359,1800290305,3
1359,1800072405,3
1359,1800191133,4
1359,1800191019,4
1359,1800020296,4
1359,1800247298,4
1359,1800217371,4
1359,1800350475,4
1359,1800379216,3
1359,1800020333,3
1359,1800020102,4
1359,1800021799,3
1359,1800019151,3
1359,1800022982,4
1359,1800024763,3
1359,1800107656,4
1359,1800174047,3
1359,1800263585,3
1359,1800242839,3
1359,1800245442,4
1359,1800267910,4
1359,1800170513,4
1359,1800259390,4
1359,1800019955,4
1359,1800018639,4
1359,1800025808,3
1359,1800021513,2
1359,1800096530,3
1359,1800243052,3
1359,1800021630,3
1359,1800025909,4
1359,1800042361,4
1359,1802821120,4
1359,1800223031,5
1359,1800104808,3
1359,1802760999,2
1359,1800381572,4
1359,1800294804,3
1359,1800018810,4
1359,1800228205,3
1359,1800121659,5
1359,1800262174,2
1359,1800354108,3
1359,1800018733,4
1359,1800250557,4
1359,1800020107,3
1359,1800020212,4
1359,1800112611,4
1359,1800177930,3
1359,1800353817,5
1359,1800018665,3
1359,1800225664,2
1359,1800306474,3
1359,1800089654,4
1359,1800080795,4
1359,1800225427,3
1359,1800161524,5
1359,1800192012,4
1359,1800260136,2
1359,1800019316,4
1359,1800018867,4
1359,1800340927,4
1359,1800228066,4
1359,1802837000,4
1359,1800050014,4
1359,1800026145,5
1359,1800420407,3
1359,1800359985,4
1359,1800263264,3
1359,1800159233,4
1359,1800059368,4
1359,1800021531,4
1359,1800019665,4
1359,1800025977,2
1359,1800018676,4
1359,1800173852,4
1359,1800111258,5
1359,1800190269,4
1359,1800212880,4
1359,1800019244,4
1359,1800020044,4
1359,1800080788,5
1359,1800245829,5
1359,1800205324,3
1359,1800174173,3
1359,1800026237,3
1359,1800019376,4
1359,1800025601,3
1359,1800018623,3
1359,1800253043,1
1359,1800022996,4
1359,1800026869,4
1359,1800175356,3
1359,1800195627,4
1359,1800071536,4
1359,1800019304,4
1359,1800019116,4
1359,1800061638,5
1359,1800019187,3
1359,1800026053,4
1359,1800353541,4
1359,1800022155,3
1359,1800197968,4
1359,1800021161,4
1359,1800381592,4
1359,1800141720,4
1359,1800352572,3
1359,1800239389,4
1359,1800019218,3
1359,1800243088,4
1359,1803453994,4
1359,1800057265,4
1359,1800025551,3
1359,1800021290,4
1359,1800132578,3
1359,1800201702,5
1359,1800238182,3
1359,1800148719,2
1359,1800283691,2
1359,1800066832,4
1359,1800019618,3
1359,1800068321,4
1359,1800026398,3
1359,1800018991,4
1359,1800227783,3
1359,1804408964,3
1359,1800200012,3
1360,1800019304,4
1360,1800216534,5
1360,1800023362,5
1360,1802761123,5
1360,1800026231,4
1360,1800147492,5
1360,1800341783,5
1364,1800020133,5
1364,1800096432,5
1364,1800022015,5
1364,1800020135,3
1364,1800205324,5
1364,1800174285,4
1365,1800112611,5
1365,1800111258,5
1365,1800107656,5
1365,1800019531,5
1365,1800020307,5
1365,1800253182,5
1365,1800353483,5
1365,1800379216,5
1365,1800121659,5
1365,1800061638,5
1365,1800340927,5
1365,1800025366,5
1365,1800126187,4
1365,1800019246,5
1365,1800352372,3
1365,1800350977,4
1365,1800020734,5
1365,1800033734,5
1365,1800279502,4
1365,1800150158,5
1365,1800026145,5
1365,1800238182,4
1365,1800020133,5
1365,1800124151,5
1365,1800023416,4
1365,1800018964,5
1365,1800182293,5
1365,1800026398,5
1365,1800230976,5
1365,1802816835,5
1365,1800023362,4
1365,1800020135,3
1365,1800168581,4
1365,1800340649,5
1365,1800367822,5
1366,1800019594,5
1366,1800020345,5
1366,1803242457,4
1366,1800161524,5
1366,1800058326,5
1366,1800245829,5
1366,1800026145,4
1366,1800021618,5
1366,1800020296,4
1366,1800018964,5
1366,1800171299,5
1366,1800182038,5
1366,1800353545,5
1366,1800019537,4
1366,1800026053,5
1366,1800116994,5
1367,1800019151,5
1367,1800026053,5
1367,1800245898,5
1367,1800275097,5
1368,1800247298,5
1368,1800111258,5
1368,1800217371,5
1368,1800379216,4
1368,1800026398,4
1368,1800061638,5
1369,1800238578,5
1369,1800340927,5
1369,1800018964,5
1369,1800018632,5
1369,1800019665,5
1369,1800116994,5
1369,1800026699,3
1369,1800109653,5
1371,1800020664,5
1371,1800353749,5
1371,1800161887,5
1371,1800019333,5
1372,1802816835,5
1372,1800222436,4
1372,1800165355,4
1372,1800379216,3
1372,1800026643,2
1378,1800107656,5
1378,1800283691,2
1378,1800259036,5
1378,1800113487,5
1378,1800228205,5
1378,1800161524,5
1378,1800021513,5
1378,1800110712,4
1378,1800026145,5
1379,1800020135,5
1379,1800253370,4
1379,1800148679,5
1379,1800022920,4
1379,1800037822,5
1379,1800025366,5
1380,1800354130,5
1380,1800249202,5
1380,1800235872,5
1380,1800020299,4
1382,1800342152,1
1382,1800184149,1
1382,1800018964,1
1382,1800240281,5
1382,1800174285,1
1382,1800361149,2
1382,1800245898,5
1383,1800026443,5
1383,1800025778,4
1383,1802761123,4
1383,1800022996,4
1383,1800062915,4
1383,1800026398,4
1383,1800353571,4
1383,1800019304,5
1383,1800353749,4
1383,1800019665,5
1383,1800023362,4
1383,1800020333,3
1384,1800026398,5
1384,1800198688,5
1384,1800022089,5
1384,1800019594,5
1387,1800238578,5
1387,1800024769,4
1387,1800019594,5
1387,1800068492,5
1387,1800161524,5
1387,1800019955,2
1387,1800238822,3
1387,1800228066,5
1387,1800340322,5
1387,1800019337,5
1387,1800023841,5
1387,1800020981,5
1387,1800021293,5
1387,1800243949,5
1387,1800350842,4
1387,1800020489,5
1387,1800021531,5
1387,1800286741,3
1387,1800023134,4
1387,1800212379,5
1387,1800018733,5
1387,1800120009,4
1387,1800116994,5
1389,1800019594,5
1389,1808450314,2
1389,1800126213,4
1389,1800254903,3
1389,1800074089,4
1389,1800101006,5
1389,1800052437,3
1389,1800019506,4
1389,1800148719,4
1389,1800018964,5
1389,1800087802,4
1389,1800044667,4
1389,1800353545,5
1389,1800074095,4
1389,1800019537,5
1389,1800367822,5
1389,1800165355,3
1389,1800202853,5
1389,1800022996,5
1389,1800068037,4
1389,1803242036,4
1389,1800353571,5
1389,1800161524,4
1389,1800228066,5
1389,1800025778,5
1389,1800020374,5
1389,1800116994,5
1389,1800227659,5
1391,1800238578,4
1391,1800018783,4
1391,1800194750,5
1391,1800037822,5
1391,1800218164,3
1391,1800022106,4
1391,1800020928,4
1391,1800121659,5
1391,1800020107,4
1391,1800025486,4
1391,1800340805,5
1391,1800112611,5
1391,1808405886,4
1391,1800256345,4
1391,1800080795,5
1391,1803470438,4
1391,1800228066,4
1391,1800322020,4
1391,1800018659,4
1391,1800021531,4
1391,1800109559,5
1391,1800026332,4
1391,1800155161,4
1391,1800359665,5
1391,1800019244,4
1391,1800020044,4
1391,1800080788,5
1391,1800253370,4
1391,1800174173,4
1391,1800024141,5
1391,1800026237,4
1391,1800227659,4
1391,1800023362,4
1391,1800061638,5
1391,1800025098,4
1391,1800197968,4
1391,1800253182,5
1391,1800024386,4
1391,1803453994,5
1391,1800020374,4
1391,1800249512,4
1391,1800072405,4
1391,1800191133,4
1391,1800238182,4
1391,1800019794,5
1391,1800247298,5
1391,1800217371,5
1391,1800026398,5
1391,1800023586,4
1391,1800020333,3
1392,1800026671,1
1392,1800120902,1
1392,1800182062,1
1392,1800279044,1
1392,1800019191,5
1392,1800026332,5
1392,1800354465,5
1392,1800024516,5
1394,1800197968,5
1394,1800169924,5
1394,1800019594,5
1394,1800267910,5
1394,1800261897,5
1394,1800071965,5
1394,1800198675,5
1394,1802834401,5
1394,1800064675,5
1394,1800353813,1
1394,1800025551,5
1394,1800025223,5
1394,1800341693,5
1394,1800290305,5
1394,1800018623,5
1394,1800024314,5
1394,1802837077,5
1394,1800018964,5
1394,1800022106,5
1394,1800020928,5
1394,1800353749,5
1394,1800019665,5
1394,1800264844,5
1394,1800023302,1
1396,1800293583,4
1396,1800265209,5
1396,1800290380,5
1396,1800203488,5
1396,1800229942,5
1396,1800023586,5
1396,1800245829,5
1396,1800022369,5
1397,1800093269,5
1397,1800019388,5
1397,1802814933,5
1397,1800087601,5
1397,1800018938,5
1397,1800054624,5
1397,1800071079,5
1397,1800026699,1
1397,1800022026,5
1397,1800268471,5
1397,1802821765,5
1397,1800018802,5
1397,1800104649,5
1400,1807428639,1
1400,1800020586,5
1400,1800116994,5
1400,1800080463,1
1400,1800180455,1
1400,1800217371,5
1401,1800177420,5
1401,1800103924,5
1401,1800042778,5
1401,1800099442,5
1401,1800122300,5
1401,1800083037,5
1401,1800317443,5
1401,1800186766,5
1402,1800076081,5
1402,1800019457,4
1402,1800019955,4
1402,1800234527,5
1402,1800025816,4
1402,1800021319,5
1402,1800150158,5
1402,1800183737,5
1410,1800275050,5
1410,1800381592,5
1410,1800258211,5
1410,1800042778,5
1410,1800244920,5
1410,1800250021,5
1410,1803242172,5
1410,1800243052,4
1410,1800139455,4
1410,1800023875,4
1410,1800201809,5
1410,1800261928,5
1410,1800019111,5
1410,1800381572,5
1410,1800353825,5
1410,1800026398,3
1410,1800018810,5
1410,1800249529,4
1410,1800267501,5
1410,1800022982,5
1410,1800026423,4
1410,1800025331,4
1413,1800107656,5
1413,1800026443,5
1413,1800256357,5
1413,1800359669,5
1413,1800076081,5
1413,1800201616,5
1413,1800176096,5
1413,1800020044,4
1413,1800018639,5
1413,1800096530,1
1413,1800150158,4
1413,1800025962,5
1413,1800078490,4
1413,1800139450,1
1413,1800030906,5
1413,1800143439,5
1413,1800023362,4
1413,1800018914,5
1413,1800022700,5
1413,1800253182,5
1413,1800018850,5
1413,1800350348,5
1413,1800420000,5
1413,1800215641,3
1413,1800020664,1
1413,1800022581,4
1413,1800228066,5
1413,1802761123,4
1413,1800025551,5
1413,1800074089,5
1413,1800024300,5
1413,1800020724,5
1413,1800238182,5
1413,1800247298,5
1413,1800283691,3
1413,1800035718,3
1413,1800171299,3
1413,1800120351,4
1413,1800200012,3
1413,1800074095,1
1413,1800245898,5
1413,1800255867,5
1414,1800174422,4
1414,1800359669,4
1414,1800019111,4
1414,1800217371,5
1414,1800360582,2
1414,1800018632,5
1414,1807859421,5
1414,1800022982,5
1418,1800174047,4
1418,1800076684,5
1418,1800076081,4
1418,1800036885,5
1418,1802834401,5
1418,1800217234,4
1418,1800137982,5
1418,1800036465,4
1418,1800340322,5
1418,1800028321,5
1418,1800139261,5
1418,1800133612,5
1418,1800056645,5
1418,1800018722,4
1418,1800104151,5
1418,1800032207,5
1418,1800121659,5
1418,1800127497,5
1418,1800100945,4
1418,1800020664,4
1418,1800080795,4
1418,1800106663,5
1418,1800340927,5
1418,1800021141,4
1418,1800133463,5
1418,1800175415,4
1418,1800086535,5
1418,1800021677,4
1418,1800059368,5
1418,1800272377,5
1418,1800048705,5
1418,1800066430,5
1418,1800018933,5
1418,1800059423,5
1418,1800249977,5
1418,1800234519,5
1418,1800060285,5
1418,1800205275,5
1418,1800111258,4
1418,1800024967,4
1418,1800126702,5
1418,1800171984,5
1418,1800080788,5
1418,1800174173,5
1418,1800024141,5
1418,1800065515,4
1418,1800025366,4
1418,1800097119,5
1418,1800253043,4
1418,1800026433,5
1418,1800071536,5
1418,1800039098,5
1418,1800340876,5
1418,1800023302,5
1418,1800061638,5
1418,1800247873,5
1418,1800421222,4
1418,1800116994,5
1418,1800087273,4
1418,1800174723,5
1418,1800019672,5
1418,1800124175,3
1418,1800321935,4
1418,1800020752,5
1418,1800161887,5
1418,1800033734,4
1418,1803453994,4
1418,1800102800,5
1418,1800061237,5
1418,1800024594,3
1418,1800194542,5
1418,1800127733,4
1418,1800020966,5
1418,1800222974,5
1418,1800068321,5
1418,1800121740,4
1418,1800023131,5
1418,1800020102,3
1418,1800120009,5
1425,1800111258,5
1425,1800026443,5
1425,1800024141,5
1425,1800060404,5
1425,1800030906,5
1425,1800202853,5
1425,1800062915,5
1425,1800019304,5
1425,1800121659,5
1425,1800061638,5
1425,1800197968,4
1425,1800022581,5
1425,1800161524,5
1425,1800216534,5
1425,1800340927,5
1425,1800359873,4
1425,1800025778,4
1425,1800147492,5
1425,1800026398,3
1425,1800379216,4
1425,1800082735,5
1425,1800020333,5
1425,1800155161,4
1426,1800353483,1
1426,1800249953,5
1426,1800217371,1
1426,1800379216,1
1426,1800026398,1
1426,1800296484,5
1426,1800053569,1
1426,1800019304,3
1426,1800353749,1
1426,1800095449,5
1426,1800250043,5
1426,1800020333,1
1426,1802761123,1
1426,1800025366,5
1426,1800019151,1
1426,1800020715,1
1426,1800021096,1
1426,1800116994,1
1431,1800111258,4
1431,1800197968,4
1431,1800128578,4
1431,1800019594,5
1431,1800353817,4
1431,1800256345,4
1431,1800352372,2
1431,1800258211,4
1431,1800022581,5
1431,1800216534,4
1431,1800080788,4
1431,1800359873,4
1431,1800025778,4
1431,1800024141,4
1431,1800147492,4
1431,1800060404,4
1431,1800019794,5
1431,1800155580,4
1431,1800020307,4
1431,1800217371,5
1431,1800022996,4
1431,1800062915,4
1431,1800379216,4
1431,1800026398,4
1431,1800019304,5
1431,1800353749,5
1431,1800019665,4
1431,1800121659,4
1431,1800026332,4
1431,1800061638,4
1431,1800020333,5
1431,1800155161,4
1433,1800193274,5
1433,1800126213,5
1433,1803242036,5
1433,1800074058,1
1433,1800254903,1
1433,1800101006,1
1433,1800074038,1
1433,1800050395,1
1433,1800295930,1
1433,1800068037,5
1433,1800087802,5
1433,1800074095,1
1433,1803242041,5
1433,1800126187,5
1433,1800340805,1
1437,1800111258,5
1437,1800107656,5
1437,1800238578,5
1437,1800020664,5
1437,1800161524,5
1437,1800243088,5
1437,1800161887,5
1437,1800245829,5
1437,1800065515,5
1437,1800223031,5
1437,1800019618,5
1437,1800121659,5
1437,1800061638,5
